customer_id,user_type,age,city_tier,daily_free_hours,avg_ott_hours_per_day,number_of_platforms,primary_device,net_quality,plan,monthly_fee,tenure_months,auto_renewable_enabled,days_since_last_login,num_support_tickets_last_3m,churn_score,churn_prob,churn,churn_reason,lifestyle,fee_per_platform,engagement_ratio
CUST_05367,working professional,31,tier 3,2.933789153,1.510033997,1,other device,high,premium,635.1,13,True,35,0,0.8,0.689974481,0,none,news junkie,635.1,0.5147043356731642
CUST_05368,working professional,32,tier 3,1.433285339,0.986891575,2,other device,low,standard,377.33,33,True,11,0,1.2,0.768524783,1,no time to watch,news junkie,188.665,0.6885520615794145
CUST_05369,working professional,27,tier 3,2.242625368,1.599038419,2,phone,medium,premium,594.94,6,False,4,3,1.6,0.832018385,1,technical issues,sports enthusiast,297.47,0.7130207487245368
CUST_05370,working professional,30,tier 1,2.917811785,2.530490412,3,other device,medium,standard,419.12,31,True,54,0,1.9,0.869891526,1,too expensive,family viewer,139.70666666666668,0.8672562174876539
CUST_05371,college student,19,tier 2,4.193300118,3.066355089,3,smart TV,high,premium,688.82,7,True,58,0,1.4,0.802183889,1,too expensive,casual viewer,229.60666666666668,0.731251043977864
CUST_05372,college student,22,tier 1,2.545677406,2.167572019,2,tablet,high,premium,781.47,34,True,44,0,1.2,0.768524783,1,too expensive,sports enthusiast,390.735,0.8514716019756355
CUST_05373,retired individual,78,tier 3,3.217319787,1.241279147,2,smart TV,high,basic,152.55,28,True,55,0,1.0,0.731058579,1,switched to competitor,family viewer,76.275,0.3858115540816148
CUST_05374,retired individual,61,tier 2,3.810888074,2.301362885,1,phone,high,basic,239.65,14,False,40,0,1.1,0.750260106,1,switched to competitor,family viewer,239.65,0.6038914920386087
CUST_05375,college student,18,tier 2,3.680462733,2.192324588,1,other device,high,standard,397.43,30,False,5,0,0.4,0.59868766,0,none,casual viewer,397.43,0.5956654766106009
CUST_05376,retired individual,72,tier 1,3.499056363,1.107279429,3,smart TV,high,basic,217.58,34,False,54,0,1.9,0.869891526,1,too expensive,family viewer,72.52666666666667,0.3164508696426506
CUST_05377,college student,19,tier 1,2.079113532,1.115397495,1,tablet,high,standard,405.29,5,False,10,1,1.0,0.731058579,1,content not interesting,family viewer,405.29,0.5364774351341195
CUST_05378,college student,22,tier 1,1.397591692,0.723496307,2,other device,high,standard,446.93,22,False,32,0,1.7,0.845534735,1,no time to watch,sports enthusiast,223.465,0.5176735888896512
CUST_05379,college student,22,tier 3,4.208011112,2.819894358,2,phone,low,premium,651.78,7,True,38,0,1.7,0.845534735,1,too expensive,family viewer,325.89,0.6701252166275172
CUST_05380,retired individual,76,tier 3,3.146649966,2.152498854,1,laptop,high,standard,354.62,19,True,29,0,0.2,0.549833997,0,none,casual viewer,354.62,0.6840604697878875
CUST_05381,working professional,29,tier 3,3.487869202,1.835699566,3,tablet,medium,basic,191.9,19,True,1,1,1.0,0.731058579,1,too expensive,binge watcher,63.96666666666667,0.5263097495018966
CUST_05382,college student,21,tier 3,2.015389223,0.992103798,2,tablet,medium,standard,367.42,13,True,16,1,1.1,0.750260106,1,no time to watch,sports enthusiast,183.71,0.4922641178576948
CUST_05383,college student,24,tier 3,4.476237044,2.209212701,1,smart TV,medium,basic,192.1,19,False,21,0,1.0,0.731058579,1,technical issues,binge watcher,192.1,0.4935423837665733
CUST_05384,college student,21,tier 3,3.769831808,2.024546279,3,phone,high,basic,188.25,33,False,48,0,1.9,0.869891526,1,too expensive,casual viewer,62.75,0.5370388871736105
CUST_05385,retired individual,75,tier 2,3.437967494,2.19271864,3,other device,low,standard,391.34,7,True,17,0,1.7,0.845534735,1,too expensive,family viewer,130.44666666666666,0.6377950471686454
CUST_05386,retired individual,86,tier 2,3.854655583,2.950239431,2,tablet,high,premium,702.0,11,True,46,0,1.0,0.731058579,1,too expensive,news junkie,351.0,0.7653704377665537
CUST_05387,working professional,44,tier 3,1.498456975,0.819159188,3,tablet,high,basic,161.76,1,True,18,0,2.0,0.880797078,1,too expensive,casual viewer,53.919999999999995,0.5466684740814797
CUST_05388,college student,20,tier 1,4.31686398,2.969651396,3,other device,high,standard,456.88,4,False,15,2,1.9,0.869891526,1,too expensive,news junkie,152.29333333333332,0.6879186858234065
CUST_05389,college student,21,tier 2,2.316301373,1.296144978,2,tablet,high,basic,181.88,13,False,30,0,1.3,0.785834983,1,switched to competitor,sports enthusiast,90.94,0.5595752750952585
CUST_05390,working professional,27,tier 1,1.745868441,0.829898548,3,smart TV,medium,basic,162.9,33,False,46,0,2.4,0.916827304,1,too expensive,binge watcher,54.300000000000004,0.4753499911623638
CUST_05391,college student,24,tier 3,1.981641379,1.253786979,2,tablet,medium,standard,363.41,16,False,29,0,1.6,0.832018385,1,no time to watch,binge watcher,181.705,0.6327012507342278
CUST_05392,working professional,40,tier 1,0.55813225,0.183485021,2,laptop,high,basic,237.15,11,True,55,0,1.6,0.832018385,1,no time to watch,family viewer,118.575,0.32874828680836843
CUST_05393,working professional,29,tier 1,1.412169768,0.79034193,3,tablet,medium,standard,406.99,19,True,22,1,1.5,0.817574476,1,too expensive,family viewer,135.66333333333333,0.5596649552407073
CUST_05394,college student,20,tier 1,5.537727133,1.755311445,2,tablet,low,standard,414.64,23,False,51,1,2.2,0.900249511,1,technical issues,family viewer,207.32,0.3169732640923895
CUST_05395,college student,20,tier 2,1.868676863,1.06434258,2,smart TV,low,standard,386.58,32,True,21,0,1.5,0.817574476,1,no time to watch,news junkie,193.29,0.5695701600817648
CUST_05396,college student,18,tier 2,1.941846779,1.375712422,2,tablet,medium,premium,725.37,2,False,25,0,2.4,0.916827304,1,too expensive,news junkie,362.685,0.708455701488691
CUST_05397,retired individual,76,tier 1,3.963623105,2.409084199,2,phone,high,standard,416.82,28,True,16,0,0.6,0.645656306,1,switched to competitor,family viewer,208.41,0.6077985053525921
CUST_05398,college student,21,tier 1,3.532369928,1.937059705,3,tablet,low,premium,742.69,11,False,42,0,2.6,0.93086158,1,too expensive,casual viewer,247.56333333333336,0.5483739654914195
CUST_05399,college student,23,tier 3,2.535459742,1.350461428,3,smart TV,high,premium,624.14,34,True,29,2,1.5,0.817574476,1,too expensive,news junkie,208.04666666666665,0.5326298050130902
CUST_05400,college student,19,tier 3,2.596421571,1.996497269,3,tablet,high,standard,351.91,24,False,56,0,2.1,0.890903179,1,too expensive,casual viewer,117.30333333333334,0.7689418741930487
CUST_05401,retired individual,50,tier 3,2.827827897,2.34494594,2,phone,low,premium,611.89,20,False,20,0,2.0,0.880797078,0,none,sports enthusiast,305.945,0.8292392696485235
CUST_05402,college student,24,tier 3,4.727413502,2.451415916,2,laptop,medium,standard,362.15,23,False,38,1,1.8,0.858148935,1,technical issues,family viewer,181.075,0.5185533093229296
CUST_05403,college student,21,tier 3,4.625965036,3.266724674,3,laptop,low,standard,328.62,29,False,17,0,2.2,0.900249511,1,too expensive,casual viewer,109.54,0.7061715012063053
CUST_05404,working professional,46,tier 1,2.434370375,1.023800428,3,phone,high,standard,409.69,24,False,10,1,1.4,0.802183889,1,too expensive,news junkie,136.56333333333333,0.4205606667391358
CUST_05405,college student,19,tier 3,2.134066793,0.818792304,1,tablet,medium,premium,612.64,18,True,56,1,1.1,0.750260106,1,too expensive,casual viewer,612.64,0.38367698081697293
CUST_05406,retired individual,51,tier 1,4.052600161,1.763437656,2,smart TV,high,basic,211.75,8,True,15,0,0.3,0.574442517,1,content not interesting,casual viewer,105.875,0.4351373404586903
CUST_05407,college student,23,tier 2,3.86618396,1.682692086,3,smart TV,high,basic,193.26,21,False,38,1,1.9,0.869891526,1,too expensive,binge watcher,64.42,0.4352333213859798
CUST_05408,working professional,29,tier 3,2.221215215,1.398001856,3,phone,high,basic,184.53,9,True,38,1,1.6,0.832018385,1,too expensive,news junkie,61.51,0.6293860435311308
CUST_05409,working professional,26,tier 2,1.449807419,0.623189533,1,other device,high,premium,693.22,2,True,49,0,1.6,0.832018385,1,too expensive,sports enthusiast,693.22,0.429842974199872
CUST_05410,retired individual,68,tier 3,2.092778755,1.567034684,1,smart TV,high,basic,204.23,27,True,28,2,0.7,0.668187772,1,switched to competitor,family viewer,204.23,0.748781819509631
CUST_05411,working professional,31,tier 2,1.07984205,0.708903196,1,other device,high,standard,369.87,15,True,43,0,0.8,0.689974481,1,no time to watch,family viewer,369.87,0.6564878594975996
CUST_05412,working professional,36,tier 3,3.009062066,2.346569706,3,tablet,medium,premium,624.14,15,True,38,1,1.7,0.845534735,1,too expensive,casual viewer,208.04666666666665,0.7798342654724092
CUST_05413,working professional,48,tier 1,2.687296198,1.487391758,1,phone,high,premium,816.76,18,True,3,1,0.1,0.524979187,1,too expensive,news junkie,816.76,0.5534900689797352
CUST_05414,retired individual,51,tier 2,4.118481279,2.245317602,2,laptop,medium,premium,712.36,23,True,40,0,1.3,0.785834983,1,too expensive,news junkie,356.18,0.5451809659664596
CUST_05415,working professional,46,tier 3,1.907227132,0.729103654,2,other device,medium,basic,165.9,29,True,31,2,1.8,0.858148935,1,no time to watch,sports enthusiast,82.95,0.38228464862254274
CUST_05416,retired individual,86,tier 3,4.288579074,3.299405872,3,other device,low,standard,363.97,23,True,16,0,1.7,0.845534735,1,too expensive,binge watcher,121.32333333333334,0.7693470996029954
CUST_05417,college student,23,tier 3,2.735202188,1.595438673,2,laptop,medium,premium,595.42,19,False,47,2,2.3,0.908877039,1,technical issues,sports enthusiast,297.71,0.5832982585344437
CUST_05418,working professional,43,tier 2,1.901392977,1.477691292,3,laptop,low,basic,248.4,24,True,49,0,2.3,0.908877039,1,too expensive,news junkie,82.8,0.7771624855433554
CUST_05419,working professional,33,tier 2,1.908795873,0.878981478,1,other device,high,premium,696.9,28,False,12,0,0.6,0.645656306,0,none,binge watcher,696.9,0.46049003480845224
CUST_05420,school student,15,tier 2,6.530371886,2.247527399,1,smart TV,medium,standard,421.92,13,True,51,0,0.9,0.710949503,0,none,family viewer,421.92,0.3441652999606828
CUST_05421,college student,20,tier 2,5.182989752,2.383537925,2,other device,high,basic,180.46,8,False,29,0,1.1,0.750260106,1,content not interesting,news junkie,90.23,0.4598770283271824
CUST_05422,retired individual,53,tier 2,2.142989506,0.7668775,1,smart TV,low,standard,391.81,3,True,26,1,1.5,0.817574476,1,no time to watch,family viewer,391.81,0.3578540622120993
CUST_05423,college student,23,tier 3,4.218972456,2.477120978,2,laptop,high,premium,627.15,25,True,35,0,1.0,0.731058579,0,none,news junkie,313.575,0.5871384570139037
CUST_05424,college student,19,tier 3,3.247737469,2.816416176,3,smart TV,high,basic,139.19,9,False,26,0,1.5,0.817574476,0,none,family viewer,46.39666666666667,0.8671933008388124
CUST_05425,working professional,36,tier 1,2.922834633,1.969973062,2,smart TV,medium,premium,759.46,35,True,43,2,1.8,0.858148935,1,too expensive,news junkie,379.73,0.6739940192846346
CUST_05426,college student,20,tier 3,5.058093997,2.969160136,2,laptop,high,standard,375.49,35,True,20,0,0.6,0.645656306,1,switched to competitor,binge watcher,187.745,0.5870116565174619
CUST_05427,working professional,31,tier 1,1.315094427,0.661294739,3,phone,medium,standard,398.6,7,True,9,1,1.2,0.768524783,0,none,family viewer,132.86666666666667,0.5028496246528463
CUST_05428,college student,24,tier 2,1.494856296,1.302766157,1,tablet,high,standard,419.5,16,True,13,0,0.1,0.524979187,1,no time to watch,binge watcher,419.5,0.8714992608225934
CUST_05429,working professional,37,tier 1,2.314327245,1.62228495,2,other device,high,premium,753.37,23,True,4,0,0.5,0.622459331,1,too expensive,family viewer,376.685,0.700974744822658
CUST_05430,college student,24,tier 2,0.925359337,0.571192027,1,smart TV,high,standard,377.64,34,True,11,0,0.5,0.622459331,1,no time to watch,casual viewer,377.64,0.6172651035778116
CUST_05431,college student,21,tier 2,2.546500023,1.631028021,2,smart TV,high,standard,414.24,7,True,47,0,1.2,0.768524783,0,none,sports enthusiast,207.12,0.6404979408083831
CUST_05432,working professional,26,tier 3,1.67279075,1.091673541,3,phone,high,premium,625.07,23,True,49,0,1.6,0.832018385,1,too expensive,binge watcher,208.35666666666668,0.6526061559104149
CUST_05433,retired individual,59,tier 2,3.89669296,3.16615135,2,tablet,low,basic,199.08,27,False,8,0,1.5,0.817574476,1,technical issues,sports enthusiast,99.54,0.8125226653731527
CUST_05434,college student,19,tier 2,3.374026568,1.050023662,3,smart TV,high,standard,385.23,4,True,24,0,1.4,0.802183889,1,too expensive,casual viewer,128.41,0.31120788198843846
CUST_05435,retired individual,60,tier 3,4.285631476,3.527610451,1,other device,medium,basic,176.38,18,True,35,1,0.9,0.710949503,0,none,news junkie,176.38,0.8231250098742742
CUST_05436,college student,20,tier 3,4.467218412,2.886558535,3,other device,high,standard,382.62,13,False,45,0,1.9,0.869891526,1,too expensive,binge watcher,127.54,0.6461646306001122
CUST_05437,working professional,27,tier 3,2.574523167,1.977535426,2,smart TV,high,standard,369.74,3,False,12,0,1.4,0.802183889,1,content not interesting,binge watcher,184.87,0.7681171610136844
CUST_05438,college student,20,tier 3,1.094416788,0.660999859,2,other device,medium,premium,625.19,13,False,1,1,1.3,0.785834983,1,too expensive,news junkie,312.595,0.603974524374712
CUST_05439,college student,19,tier 3,2.163141431,0.815663821,2,laptop,medium,premium,599.91,1,True,5,0,1.6,0.832018385,1,no time to watch,casual viewer,299.955,0.3770737360538309
CUST_05440,retired individual,61,tier 3,3.525892459,1.490569207,2,phone,high,standard,371.41,17,False,18,2,1.4,0.802183889,1,switched to competitor,news junkie,185.705,0.42274948097048587
CUST_05441,school student,14,tier 1,3.10591385,2.325234559,1,other device,high,standard,435.82,18,False,53,0,1.1,0.750260106,1,switched to competitor,binge watcher,435.82,0.7486474742369303
CUST_05442,working professional,47,tier 1,2.129321464,1.577200598,2,tablet,low,basic,193.74,8,True,22,0,1.5,0.817574476,1,technical issues,family viewer,96.87,0.7407057246476898
CUST_05443,working professional,43,tier 1,1.634006172,1.312357084,2,tablet,medium,basic,231.28,2,True,20,2,2.2,0.900249511,0,none,family viewer,115.64,0.803153076462186
CUST_05444,retired individual,86,tier 2,3.489454417,2.946990009,3,phone,high,premium,705.39,14,False,31,1,1.9,0.869891526,1,too expensive,casual viewer,235.13,0.8445417698087099
CUST_05445,college student,20,tier 3,2.221044513,1.127882158,1,phone,medium,premium,602.33,20,True,9,0,0.4,0.59868766,1,too expensive,news junkie,602.33,0.5078160979657953
CUST_05446,working professional,46,tier 1,3.239778422,2.172208097,2,smart TV,low,premium,755.23,6,False,51,0,2.2,0.900249511,1,too expensive,casual viewer,377.615,0.6704804508386839
CUST_05447,college student,22,tier 3,1.124314772,0.703006898,2,smart TV,high,standard,347.25,19,True,28,0,0.8,0.689974481,1,no time to watch,news junkie,173.625,0.6252758706971788
CUST_05448,college student,21,tier 2,5.358819492,2.196166347,3,other device,high,basic,205.37,6,False,37,0,1.9,0.869891526,1,too expensive,casual viewer,68.45666666666666,0.40982278844782555
CUST_05449,college student,19,tier 2,3.47697866,1.929263757,1,tablet,low,standard,429.74,17,False,26,0,1.4,0.802183889,1,technical issues,casual viewer,429.74,0.5548678739949471
CUST_05450,college student,24,tier 3,3.736152957,2.333555417,2,tablet,medium,premium,610.69,33,True,23,1,0.9,0.710949503,0,none,news junkie,305.345,0.6245877628291117
CUST_05451,working professional,36,tier 2,0.0,0.0,3,smart TV,medium,basic,215.18,23,False,9,0,2.1,0.890903179,1,too expensive,binge watcher,71.72666666666667,0.0
CUST_05452,college student,19,tier 1,3.698699549,1.869445736,2,laptop,high,standard,436.8,3,False,26,0,1.5,0.817574476,1,content not interesting,binge watcher,218.4,0.5054332505881515
CUST_05453,college student,18,tier 1,5.201857449,4.330360267,1,smart TV,high,basic,198.32,7,True,38,1,0.6,0.645656306,0,none,sports enthusiast,198.32,0.8324642321431672
CUST_05454,retired individual,63,tier 1,2.513415747,1.36407158,1,other device,high,basic,239.55,28,True,2,3,0.4,0.59868766,0,none,sports enthusiast,239.55,0.5427162544151913
CUST_05455,college student,24,tier 2,3.82222548,2.936193296,3,tablet,low,standard,413.36,2,False,57,1,3.4,0.967704535,1,too expensive,family viewer,137.78666666666666,0.7681894517641068
CUST_05456,working professional,39,tier 2,2.419226416,1.440434843,2,smart TV,medium,premium,695.19,19,True,6,0,0.8,0.689974481,1,too expensive,family viewer,347.595,0.5954113403662504
CUST_05457,school student,10,tier 1,4.812598259,2.37454764,2,phone,low,standard,427.3,32,False,32,0,2.2,0.900249511,1,technical issues,sports enthusiast,213.65,0.49340242260184053
CUST_05458,college student,23,tier 3,4.168042712,3.163686362,1,phone,high,standard,374.52,10,True,30,0,0.2,0.549833997,1,content not interesting,casual viewer,374.52,0.7590340552153152
CUST_05459,college student,23,tier 3,3.25948545,2.622602465,3,laptop,high,standard,359.63,23,True,25,1,1.0,0.731058579,1,too expensive,binge watcher,119.87666666666667,0.8046062807244622
CUST_05460,college student,20,tier 2,2.756537739,1.431024549,1,other device,high,standard,393.42,25,True,37,1,0.8,0.689974481,1,switched to competitor,sports enthusiast,393.42,0.5191383846314175
CUST_05461,retired individual,74,tier 3,0.0,0.0,2,other device,low,basic,208.74,29,False,17,0,2.4,0.916827304,1,no time to watch,family viewer,104.37,0.0
CUST_05462,working professional,32,tier 2,2.438814342,1.132678232,3,laptop,high,standard,412.8,24,True,13,2,1.2,0.768524783,1,too expensive,binge watcher,137.6,0.46443807242462076
CUST_05463,retired individual,63,tier 1,2.712720868,1.595334317,3,other device,low,basic,203.71,3,False,28,0,2.8,0.942675824,1,too expensive,casual viewer,67.90333333333334,0.5880937975664956
CUST_05464,college student,23,tier 3,4.774578516,1.94806059,2,smart TV,medium,basic,177.16,1,False,12,1,1.9,0.869891526,1,technical issues,family viewer,88.58,0.40800681850175696
CUST_05465,retired individual,78,tier 2,2.414259494,2.039043954,1,smart TV,medium,standard,394.54,20,False,1,0,0.9,0.710949503,1,technical issues,family viewer,394.54,0.8445835913941734
CUST_05466,school student,16,tier 1,5.189665127,4.385693951,1,laptop,low,premium,766.38,21,True,35,0,1.3,0.785834983,1,too expensive,binge watcher,766.38,0.8450822632433025
CUST_05467,college student,19,tier 1,3.323132661,2.762522227,3,laptop,high,standard,473.52,14,False,14,0,1.2,0.768524783,1,too expensive,binge watcher,157.84,0.8313006156572453
CUST_05468,college student,18,tier 2,0.0,0.0,3,tablet,medium,basic,199.75,10,True,19,0,1.9,0.869891526,1,too expensive,casual viewer,66.58333333333333,0.0
CUST_05469,working professional,28,tier 1,1.011414169,0.874352264,2,tablet,low,basic,209.66,31,False,53,1,2.4,0.916827304,1,no time to watch,casual viewer,104.83,0.8644848873973012
CUST_05470,retired individual,50,tier 2,4.328619897,3.80809306,2,phone,low,standard,404.88,28,True,2,0,1.0,0.731058579,1,technical issues,casual viewer,202.44,0.8797476217856972
CUST_05471,college student,21,tier 1,3.804479144,2.146442322,3,laptop,low,standard,436.06,26,True,47,2,2.4,0.916827304,1,too expensive,family viewer,145.35333333333332,0.5641882215033638
CUST_05472,working professional,42,tier 1,0.236212716,0.196167249,2,laptop,high,premium,792.31,28,True,53,0,1.6,0.832018385,1,too expensive,sports enthusiast,396.155,0.8304686230355185
CUST_05473,college student,22,tier 2,2.77301532,2.376054412,1,tablet,high,standard,402.49,26,True,39,0,0.8,0.689974481,1,switched to competitor,family viewer,402.49,0.8568486422931122
CUST_05474,working professional,43,tier 1,2.513315595,1.757934276,1,other device,medium,premium,755.0,2,True,54,1,1.9,0.869891526,1,too expensive,binge watcher,755.0,0.6994482823793564
CUST_05475,working professional,31,tier 3,1.497363166,0.466084067,2,phone,high,premium,636.22,22,False,42,0,1.7,0.845534735,0,none,sports enthusiast,318.11,0.31126988935161237
CUST_05476,college student,19,tier 2,6.418736227,5.277874689,3,laptop,high,basic,178.21,2,False,7,0,2.0,0.880797078,1,too expensive,binge watcher,59.403333333333336,0.8222607227259099
CUST_05477,school student,14,tier 2,6.055164816,3.31781673,2,phone,medium,basic,190.63,12,False,44,0,1.8,0.858148935,1,technical issues,news junkie,95.315,0.5479316964639993
CUST_05478,working professional,47,tier 2,2.281157733,1.822595191,1,other device,medium,standard,406.89,18,True,52,1,1.1,0.750260106,1,technical issues,binge watcher,406.89,0.7989781524678109
CUST_05479,working professional,32,tier 3,2.652384013,2.166807232,1,phone,high,standard,382.92,24,True,6,0,0.1,0.524979187,1,switched to competitor,news junkie,382.92,0.8169281753245133
CUST_05480,college student,23,tier 2,1.349284658,0.957323978,2,laptop,low,premium,678.17,16,True,36,0,1.9,0.869891526,0,none,news junkie,339.085,0.7095048271126195
CUST_05481,retired individual,54,tier 3,2.726117435,1.117092884,2,other device,high,basic,201.48,13,False,34,0,1.7,0.845534735,1,switched to competitor,binge watcher,100.74,0.40977430746669213
CUST_05482,school student,15,tier 1,4.408525509,1.951804624,1,laptop,high,standard,474.64,23,True,37,0,0.6,0.645656306,1,switched to competitor,binge watcher,474.64,0.44273411144279257
CUST_05483,college student,20,tier 1,3.153659842,2.64653234,1,phone,low,premium,776.04,23,True,0,0,0.6,0.645656306,1,too expensive,family viewer,776.04,0.839193975442073
CUST_05484,retired individual,82,tier 1,2.867314925,1.169778667,3,laptop,medium,basic,217.59,29,True,48,1,1.9,0.869891526,1,too expensive,news junkie,72.53,0.40797006872204666
CUST_05485,school student,16,tier 3,1.715347429,1.047973447,2,laptop,low,premium,624.62,16,True,28,1,1.5,0.817574476,1,too expensive,binge watcher,312.31,0.6109394687529508
CUST_05486,school student,16,tier 1,4.259832882,1.801857132,3,laptop,medium,standard,440.64,29,True,31,1,1.7,0.845534735,1,too expensive,binge watcher,146.88,0.42298775137723815
CUST_05487,working professional,41,tier 1,0.281243021,0.105614502,2,phone,medium,basic,236.91,27,True,15,1,1.2,0.768524783,0,none,sports enthusiast,118.455,0.375527547757354
CUST_05488,retired individual,62,tier 2,2.174159091,1.920202495,2,smart TV,high,standard,418.73,21,False,54,0,1.7,0.845534735,1,switched to competitor,family viewer,209.365,0.8831931862524407
CUST_05489,working professional,30,tier 3,2.381822431,1.194713027,3,phone,high,standard,379.4,28,True,54,0,1.6,0.832018385,1,too expensive,family viewer,126.46666666666665,0.5015961775531704
CUST_05490,retired individual,83,tier 2,3.724199056,1.420615064,3,phone,high,premium,714.48,14,True,14,0,0.7,0.668187772,1,too expensive,news junkie,238.16,0.3814551914756728
CUST_05491,college student,18,tier 3,2.722600701,1.473349232,3,smart TV,high,standard,367.15,34,True,54,1,1.6,0.832018385,1,too expensive,news junkie,122.38333333333333,0.5411550916955412
CUST_05492,retired individual,85,tier 1,2.844725323,2.474321213,2,smart TV,high,premium,743.3,17,False,39,0,1.7,0.845534735,1,too expensive,news junkie,371.65,0.8697926625796765
CUST_05493,retired individual,67,tier 3,2.255173104,1.52219922,1,smart TV,high,standard,385.46,8,True,44,0,0.8,0.689974481,1,content not interesting,news junkie,385.46,0.674981098923216
CUST_05494,college student,19,tier 1,2.660151107,2.024560351,1,smart TV,high,basic,205.67,24,True,0,1,0.1,0.524979187,0,none,sports enthusiast,205.67,0.7610696797157546
CUST_05495,working professional,26,tier 3,1.772904487,1.403058468,1,smart TV,high,basic,187.33,12,False,6,1,0.6,0.645656306,0,none,sports enthusiast,187.33,0.7913897665035353
CUST_05496,working professional,36,tier 1,1.223930757,0.933354957,1,other device,medium,basic,243.49,14,False,53,0,1.6,0.832018385,1,no time to watch,news junkie,243.49,0.7625880399376221
CUST_05497,college student,22,tier 2,5.274467699,1.785361025,1,other device,medium,standard,358.02,34,False,50,0,1.4,0.802183889,1,technical issues,sports enthusiast,358.02,0.3384912235482059
CUST_05498,working professional,38,tier 2,0.049942182,0.02802585,2,laptop,low,standard,378.46,12,True,59,1,2.3,0.908877039,1,no time to watch,family viewer,189.23,0.5611659098114696
CUST_05499,college student,24,tier 3,3.538258383,1.950914983,2,tablet,medium,basic,183.23,12,True,5,0,0.6,0.645656306,0,none,news junkie,91.615,0.5513771951685079
CUST_05500,college student,18,tier 2,0.0,0.0,3,laptop,high,standard,377.45,34,True,34,0,2.0,0.880797078,1,too expensive,news junkie,125.81666666666666,0.0
CUST_05501,school student,12,tier 3,3.694054976,2.408044679,1,other device,high,standard,345.38,18,False,41,1,1.1,0.750260106,1,switched to competitor,family viewer,345.38,0.6518702874334267
CUST_05502,college student,22,tier 3,3.491828852,1.597045129,3,tablet,high,standard,361.27,23,True,11,0,0.7,0.668187772,1,too expensive,news junkie,120.42333333333333,0.45736638211385056
CUST_05503,retired individual,76,tier 3,2.50276927,0.844148377,3,phone,medium,basic,166.74,11,True,50,0,1.9,0.869891526,1,too expensive,casual viewer,55.580000000000005,0.3372857366911813
CUST_05504,retired individual,86,tier 2,1.988006538,0.743611033,1,other device,high,premium,711.16,18,True,6,0,0.1,0.524979187,1,too expensive,binge watcher,711.16,0.37404858524665474
CUST_05505,retired individual,75,tier 3,0.845055221,0.46274815,2,other device,low,standard,361.29,34,False,17,0,2.4,0.916827304,1,no time to watch,sports enthusiast,180.645,0.5475951612397647
CUST_05506,working professional,33,tier 2,1.170180953,0.877529336,2,tablet,high,premium,703.61,4,False,22,0,1.7,0.845534735,0,none,binge watcher,351.805,0.7499090920513385
CUST_05507,college student,20,tier 3,5.497281701,3.253731707,3,other device,medium,standard,340.93,14,True,10,1,1.0,0.731058579,1,too expensive,family viewer,113.64333333333333,0.5918801116573887
CUST_05508,working professional,30,tier 1,3.114518623,2.104433247,1,tablet,high,standard,411.45,27,False,38,1,1.1,0.750260106,0,none,binge watcher,411.45,0.675684913700386
CUST_05509,retired individual,68,tier 2,3.142516039,2.33413742,3,phone,high,premium,701.28,10,False,29,0,1.5,0.817574476,0,none,sports enthusiast,233.76,0.7427607022628786
CUST_05510,working professional,48,tier 1,1.859575471,1.645072096,2,other device,high,standard,467.27,30,True,43,1,1.2,0.768524783,1,no time to watch,news junkie,233.635,0.8846492770284556
CUST_05511,working professional,46,tier 2,1.535657886,1.018607811,3,phone,high,basic,215.61,8,True,25,0,1.2,0.768524783,1,too expensive,family viewer,71.87,0.6633038649338854
CUST_05512,college student,20,tier 2,4.178037793,1.911370777,2,tablet,low,basic,211.77,3,True,29,2,2.0,0.880797078,1,technical issues,casual viewer,105.885,0.45748049005261837
CUST_05513,working professional,46,tier 2,0.511411704,0.217581809,2,other device,medium,premium,718.29,33,True,56,0,1.9,0.869891526,1,too expensive,casual viewer,359.145,0.42545332321921203
CUST_05514,college student,20,tier 3,4.163471716,1.890780887,1,tablet,low,standard,371.07,26,True,35,1,1.3,0.785834983,0,none,casual viewer,371.07,0.4541356387107975
CUST_05515,working professional,47,tier 3,2.150961142,1.88157173,2,other device,medium,standard,370.82,23,False,41,1,2.0,0.880797078,1,technical issues,casual viewer,185.41,0.8747585873403938
CUST_05516,working professional,49,tier 2,2.65388488,1.675938737,2,other device,medium,premium,707.36,10,False,9,0,1.3,0.785834983,1,too expensive,binge watcher,353.68,0.6315039320771141
CUST_05517,college student,21,tier 3,5.241038706,4.521963045,3,phone,high,basic,200.97,14,True,38,0,1.4,0.802183889,1,too expensive,family viewer,66.99,0.8627990172679331
CUST_05518,working professional,44,tier 3,2.034371372,0.960392263,3,tablet,medium,basic,149.25,8,False,58,0,2.4,0.916827304,1,too expensive,casual viewer,49.75,0.47208306026044494
CUST_05519,college student,19,tier 3,4.709875839,2.983818195,2,other device,high,basic,162.88,8,False,38,0,1.5,0.817574476,1,content not interesting,family viewer,81.44,0.6335237481830357
CUST_05520,retired individual,67,tier 1,2.726892821,1.966222152,3,laptop,high,standard,439.91,17,True,27,0,1.2,0.768524783,1,too expensive,casual viewer,146.63666666666668,0.7210485637198427
CUST_05521,working professional,37,tier 3,0.841317748,0.333589188,2,other device,high,premium,642.06,8,False,1,0,1.4,0.802183889,1,too expensive,casual viewer,321.03,0.3965079647885902
