customer_id,user_type,age,city_tier,daily_free_hours,avg_ott_hours_per_day,number_of_platforms,primary_device,net_quality,plan,monthly_fee,tenure_months,auto_renewable_enabled,days_since_last_login,num_support_tickets_last_3m,churn_score,churn_prob,churn,churn_reason,lifestyle
CUST_03616,school student,13,tier 1,1.771381861,1.48067092,1,phone,high,standard,410.59,9,FALSE,23,1,0.9,0.710949503,1,no time to watch,binge watcher
CUST_03617,college student,24,tier 2,4.409183367,3.172247417,1,tablet,low,standard,376.7,34,TRUE,22,0,0.9,0.710949503,0,none,binge watcher
CUST_03618,retired individual,59,tier 2,2.370407544,1.46888171,3,laptop,high,premium,685.01,1,FALSE,9,0,2.2,0.900249511,1,too expensive,casual viewer
CUST_03619,college student,23,tier 2,4.153959754,3.490496624,2,tablet,low,standard,408.43,32,FALSE,21,0,1.8,0.858148935,1,technical issues,binge watcher
CUST_03620,working professional,30,tier 2,2.331002475,1.326148121,2,smart TV,medium,standard,402.79,2,FALSE,30,0,2.4,0.916827304,0,none,news junkie
CUST_03621,working professional,41,tier 2,1.965070284,1.600641848,3,laptop,low,premium,683.93,8,FALSE,36,0,2.8,0.942675824,0,none,family viewer
CUST_03622,retired individual,50,tier 2,4.450262754,2.499353043,2,phone,high,standard,334.53,9,TRUE,27,2,0.9,0.710949503,1,content not interesting,news junkie
CUST_03623,college student,22,tier 1,1.88826368,1.003248337,3,laptop,high,premium,752.04,18,TRUE,26,0,1.2,0.768524783,0,none,news junkie
CUST_03624,working professional,43,tier 2,1.361049831,1.22229115,2,phone,medium,standard,359.26,19,TRUE,5,1,0.8,0.689974481,1,no time to watch,news junkie
CUST_03625,retired individual,78,tier 2,4.17087741,3.723116001,2,smart TV,low,premium,689.21,32,FALSE,32,1,2.2,0.900249511,1,too expensive,binge watcher
CUST_03626,working professional,25,tier 2,1.054886058,0.629611248,1,smart TV,high,standard,418.11,15,TRUE,5,0,0.1,0.524979187,0,none,casual viewer
CUST_03627,college student,22,tier 2,2.583318661,1.613544628,3,tablet,medium,basic,233.6,21,TRUE,47,1,1.9,0.869891526,0,none,binge watcher
CUST_03628,college student,23,tier 1,3.230247498,2.08750339,1,smart TV,low,standard,418.24,23,TRUE,7,1,0.6,0.645656306,1,technical issues,binge watcher
CUST_03629,college student,21,tier 2,3.759434723,1.451153773,1,laptop,low,premium,702.02,24,FALSE,39,1,1.8,0.858148935,1,too expensive,sports enthusiast
CUST_03630,retired individual,85,tier 1,2.359851866,1.346371813,1,tablet,high,standard,419.88,3,TRUE,30,0,0.8,0.689974481,1,content not interesting,news junkie
CUST_03631,working professional,32,tier 3,1.920454781,0.791140598,2,smart TV,high,premium,647,33,TRUE,47,1,1.2,0.768524783,1,too expensive,casual viewer
CUST_03632,college student,20,tier 1,2.440131421,2.084430308,2,laptop,high,basic,233.34,32,TRUE,25,1,0.8,0.689974481,0,none,family viewer
CUST_03633,college student,20,tier 2,3.848983117,1.336847188,1,smart TV,high,basic,183.66,29,TRUE,40,1,0.6,0.645656306,0,none,sports enthusiast
CUST_03634,retired individual,55,tier 2,4.209329423,2.414436187,3,smart TV,medium,standard,396.42,7,FALSE,18,0,1.8,0.858148935,1,too expensive,news junkie
CUST_03635,college student,24,tier 2,4.145660353,2.053962395,2,other device,medium,premium,663.93,26,FALSE,14,1,1.1,0.750260106,1,too expensive,casual viewer
CUST_03636,retired individual,60,tier 3,3.805132813,1.666422284,2,other device,high,standard,408.73,14,TRUE,17,1,0.6,0.645656306,1,switched to competitor,casual viewer
CUST_03637,retired individual,70,tier 1,3.122623041,1.887602046,2,laptop,high,premium,769.72,15,FALSE,46,0,1.5,0.817574476,1,too expensive,news junkie
CUST_03638,college student,18,tier 3,4.112479575,1.762421094,1,smart TV,low,premium,609.7,31,FALSE,56,0,1.8,0.858148935,1,too expensive,sports enthusiast
CUST_03639,retired individual,65,tier 1,2.801601469,1.988124831,1,tablet,high,premium,752.46,15,TRUE,40,0,0.8,0.689974481,1,too expensive,news junkie
CUST_03640,college student,24,tier 2,4.558112547,1.409671855,2,laptop,low,basic,230.32,7,TRUE,48,1,1.7,0.845534735,1,technical issues,casual viewer
CUST_03641,college student,24,tier 3,0,0,2,laptop,high,standard,356.2,23,FALSE,17,0,1.7,0.845534735,1,no time to watch,family viewer
CUST_03642,working professional,46,tier 2,1.871178657,0.575589157,1,phone,medium,premium,710.84,18,FALSE,48,0,1.6,0.832018385,1,too expensive,sports enthusiast
CUST_03643,working professional,38,tier 1,2.357124342,1.05945848,1,other device,medium,standard,421.86,9,FALSE,14,0,0.9,0.710949503,1,technical issues,news junkie
CUST_03644,school student,11,tier 1,1.879247676,1.482680179,3,other device,medium,premium,767.96,16,FALSE,51,1,2.4,0.916827304,1,too expensive,family viewer
CUST_03645,retired individual,82,tier 3,2.132974188,1.708152476,3,phone,low,standard,345.48,22,TRUE,2,1,1.6,0.832018385,0,none,casual viewer
CUST_03646,school student,15,tier 1,3.263870257,2.199639848,3,other device,low,standard,447.74,4,FALSE,52,1,3,0.952574127,1,too expensive,family viewer
CUST_03647,working professional,28,tier 1,1.893653304,1.619802891,2,tablet,medium,basic,229.84,26,FALSE,49,0,2,0.880797078,1,no time to watch,casual viewer
CUST_03648,college student,20,tier 2,0,0,1,tablet,low,premium,704.28,24,FALSE,46,0,2.4,0.916827304,1,too expensive,news junkie
CUST_03649,retired individual,61,tier 2,2.328594051,0.97060589,2,other device,high,premium,702.51,20,FALSE,53,2,2,0.880797078,1,too expensive,casual viewer
CUST_03650,retired individual,71,tier 2,3.716707357,2.515759136,1,tablet,medium,standard,395.17,4,FALSE,4,0,1.1,0.750260106,1,technical issues,casual viewer
CUST_03651,retired individual,74,tier 2,2.186235109,1.029250059,3,laptop,medium,basic,187.4,33,FALSE,38,0,2.4,0.916827304,1,too expensive,sports enthusiast
CUST_03652,working professional,44,tier 2,0.899373222,0.765114604,1,tablet,high,standard,398.25,7,FALSE,32,0,1.7,0.845534735,1,no time to watch,family viewer
CUST_03653,retired individual,54,tier 3,2.623184522,1.251042599,2,tablet,medium,standard,318.69,16,TRUE,40,0,1.5,0.817574476,1,technical issues,casual viewer
CUST_03654,college student,18,tier 1,4.068780584,1.302705886,2,smart TV,high,standard,449.01,3,TRUE,40,0,1.4,0.802183889,1,content not interesting,news junkie
CUST_03655,retired individual,79,tier 3,2.000854772,1.156393712,1,tablet,high,basic,179.18,30,FALSE,8,0,0.6,0.645656306,0,none,sports enthusiast
CUST_03656,college student,20,tier 3,2.503066876,2.188553574,2,tablet,low,standard,386.19,18,TRUE,28,0,1.5,0.817574476,0,none,sports enthusiast
CUST_03657,working professional,27,tier 1,3.067853606,1.642285842,2,laptop,high,premium,759.56,10,FALSE,1,0,0.8,0.689974481,1,too expensive,casual viewer
CUST_03658,college student,18,tier 1,4.868328594,3.230470469,3,phone,medium,standard,449.61,4,FALSE,26,0,2.2,0.900249511,1,too expensive,family viewer
CUST_03659,college student,24,tier 3,3.833376201,2.344477493,1,phone,low,basic,190.1,2,FALSE,39,0,2.6,0.93086158,1,technical issues,sports enthusiast
CUST_03660,working professional,29,tier 3,2.480533231,2.151016663,1,other device,medium,standard,325.96,11,FALSE,46,1,1.6,0.832018385,1,technical issues,sports enthusiast
CUST_03661,college student,22,tier 1,3.337452169,1.679108141,1,other device,high,basic,175.34,34,FALSE,29,0,0.7,0.668187772,0,none,news junkie
CUST_03662,college student,21,tier 1,3.367709954,1.489000002,3,phone,low,premium,729.75,32,TRUE,50,0,2.1,0.890903179,1,too expensive,binge watcher
CUST_03663,college student,23,tier 1,1.965861483,1.14245406,2,phone,high,basic,260.81,32,FALSE,3,1,1,0.731058579,0,none,binge watcher
CUST_03664,college student,20,tier 3,0.883399916,0.784944179,2,smart TV,medium,premium,611.32,27,TRUE,23,0,1.5,0.817574476,0,none,sports enthusiast
CUST_03665,college student,23,tier 1,2.690070852,2.415646568,2,phone,high,basic,198.8,33,TRUE,11,0,0.5,0.622459331,0,none,family viewer
CUST_03666,retired individual,76,tier 1,2.268094816,1.22572301,1,tablet,high,premium,803.16,4,FALSE,21,0,1.3,0.785834983,1,too expensive,sports enthusiast
CUST_03667,college student,19,tier 2,5.033111954,4.374136892,3,other device,high,basic,169.24,29,FALSE,51,1,1.9,0.869891526,1,too expensive,sports enthusiast
CUST_03668,college student,24,tier 2,5.365204177,3.648152212,2,smart TV,high,standard,403.3,22,FALSE,16,0,1.1,0.750260106,1,switched to competitor,news junkie
CUST_03669,retired individual,62,tier 2,2.062440176,0.832895371,2,laptop,medium,basic,116.97,35,FALSE,50,0,2,0.880797078,1,no time to watch,news junkie
CUST_03670,retired individual,71,tier 1,4.896095078,4.08541139,3,laptop,low,basic,179.3,33,TRUE,13,0,1.4,0.802183889,1,too expensive,sports enthusiast
CUST_03671,working professional,30,tier 3,3.22824447,1.346368444,3,laptop,high,basic,179.42,24,FALSE,56,0,1.9,0.869891526,0,none,casual viewer
CUST_03672,school student,17,tier 3,5.876519377,3.622331396,1,laptop,medium,standard,336.96,32,TRUE,27,0,0.5,0.622459331,1,technical issues,news junkie
CUST_03673,college student,21,tier 3,3.022745443,1.605677302,2,phone,high,premium,607.89,28,TRUE,1,0,0.3,0.574442517,1,too expensive,news junkie
CUST_03674,school student,10,tier 3,2.572044174,1.907856256,1,tablet,high,basic,158.18,32,FALSE,49,1,1.3,0.785834983,1,switched to competitor,casual viewer
CUST_03675,working professional,25,tier 2,2.580536094,1.164510249,2,laptop,high,premium,707.66,10,TRUE,41,0,1.2,0.768524783,1,too expensive,sports enthusiast
CUST_03676,school student,14,tier 1,3.858832142,3.289652088,1,tablet,low,basic,210.12,20,TRUE,8,1,0.6,0.645656306,1,technical issues,family viewer
CUST_03677,working professional,36,tier 3,1.457461354,0.50942455,3,other device,high,premium,641.27,9,TRUE,10,0,0.9,0.710949503,0,none,news junkie
CUST_03678,college student,23,tier 2,1.200052949,0.873904636,1,other device,high,basic,218.21,33,FALSE,8,1,0.6,0.645656306,0,none,casual viewer
CUST_03679,working professional,28,tier 2,3.194099036,2.466417771,3,tablet,medium,basic,191.08,15,FALSE,21,0,1.8,0.858148935,1,too expensive,casual viewer
CUST_03680,college student,19,tier 3,3.670108619,2.175975473,2,laptop,medium,premium,604.66,8,FALSE,13,0,1.1,0.750260106,1,too expensive,sports enthusiast
CUST_03681,working professional,30,tier 1,0.488766918,0.245712596,1,smart TV,high,premium,783.92,13,TRUE,28,0,0.8,0.689974481,1,too expensive,family viewer
CUST_03682,college student,20,tier 1,1.814337171,0.969594849,2,other device,high,premium,783.68,13,TRUE,0,0,0.5,0.622459331,0,none,casual viewer
CUST_03683,working professional,46,tier 2,0.892937308,0.414383857,3,tablet,low,standard,398.06,26,TRUE,30,0,2.3,0.908877039,0,none,sports enthusiast
CUST_03684,school student,15,tier 2,2.887358638,2.432896558,1,other device,high,standard,432.14,6,FALSE,45,1,1.3,0.785834983,1,content not interesting,news junkie
CUST_03685,school student,17,tier 3,4.234524216,1.713517271,2,laptop,medium,basic,164.66,35,TRUE,58,1,1.3,0.785834983,0,none,casual viewer
CUST_03686,school student,13,tier 3,4.875931072,3.513404991,2,tablet,high,basic,173.21,22,FALSE,2,0,0.8,0.689974481,1,switched to competitor,sports enthusiast
CUST_03687,college student,20,tier 2,2.549373602,0.870700119,1,other device,high,premium,725.71,2,TRUE,33,3,1.9,0.869891526,1,too expensive,news junkie
CUST_03688,school student,12,tier 1,3.884451599,1.939484293,2,phone,medium,premium,795.94,8,FALSE,29,1,1.4,0.802183889,1,too expensive,binge watcher
CUST_03689,working professional,34,tier 3,2.799504276,1.22203514,1,tablet,high,premium,592.17,19,TRUE,35,0,0.8,0.689974481,1,switched to competitor,sports enthusiast
CUST_03690,college student,18,tier 3,3.539015968,2.214741171,3,tablet,medium,premium,650.26,29,FALSE,4,0,1.5,0.817574476,1,too expensive,casual viewer
CUST_03691,college student,23,tier 2,4.653503243,2.883368585,3,phone,medium,basic,222.57,7,TRUE,26,0,1.3,0.785834983,1,too expensive,sports enthusiast
CUST_03692,school student,16,tier 3,3.160522823,2.0837087,2,smart TV,medium,basic,217.81,6,FALSE,6,0,1.1,0.750260106,1,technical issues,news junkie
CUST_03693,school student,14,tier 2,5.416771062,4.656996021,3,laptop,medium,standard,379.71,30,TRUE,6,0,1,0.731058579,1,too expensive,news junkie
CUST_03694,working professional,37,tier 3,1.556507566,0.873940141,1,smart TV,high,premium,628.65,21,FALSE,2,0,0.6,0.645656306,0,none,casual viewer
CUST_03695,working professional,33,tier 3,1.401923482,1.029940111,2,laptop,high,premium,627.61,20,FALSE,18,1,1.3,0.785834983,1,too expensive,news junkie
CUST_03696,retired individual,72,tier 2,2.476284428,1.365933457,3,other device,high,premium,716.04,2,FALSE,34,1,2.9,0.947846437,0,none,family viewer
CUST_03697,school student,16,tier 1,5.537770072,2.090445295,1,tablet,medium,standard,446.65,5,TRUE,56,2,1.6,0.832018385,0,none,news junkie
CUST_03698,college student,23,tier 1,0.739859692,0.329283333,2,smart TV,high,premium,731.96,31,FALSE,15,0,1.4,0.802183889,1,too expensive,binge watcher
CUST_03699,college student,21,tier 2,1.82526774,1.305063456,1,smart TV,high,standard,404.65,4,TRUE,29,0,0.8,0.689974481,1,no time to watch,casual viewer
CUST_03700,retired individual,71,tier 3,2.900924415,1.380652892,3,tablet,high,standard,360.74,18,FALSE,11,0,1.4,0.802183889,0,none,family viewer
CUST_03701,college student,23,tier 3,4.553456492,2.713692966,1,phone,high,standard,340.08,31,TRUE,3,1,-0.1,0.475020813,0,none,casual viewer
CUST_03702,college student,22,tier 3,1.811428392,0.902892676,2,other device,low,premium,635.49,12,TRUE,32,1,1.9,0.869891526,1,too expensive,sports enthusiast
CUST_03703,retired individual,74,tier 3,1.111361241,0.835121544,1,smart TV,high,premium,641.71,11,TRUE,5,0,0.1,0.524979187,1,too expensive,binge watcher
CUST_03704,college student,21,tier 2,2.488366735,1.665029534,3,other device,medium,basic,195.14,12,TRUE,6,2,1.5,0.817574476,1,too expensive,news junkie
CUST_03705,retired individual,62,tier 2,1.920406649,0.957592475,2,tablet,high,standard,397.9,16,FALSE,2,2,1.3,0.785834983,1,no time to watch,sports enthusiast
CUST_03706,college student,22,tier 1,2.919698962,2.475332013,3,smart TV,high,premium,781.97,20,FALSE,8,1,1.4,0.802183889,1,too expensive,family viewer
CUST_03707,retired individual,80,tier 1,5.292864698,3.41970968,2,tablet,medium,standard,475.25,15,FALSE,59,0,1.8,0.858148935,1,technical issues,news junkie
CUST_03708,working professional,31,tier 1,3.53097136,2.936934027,3,other device,medium,premium,749.45,35,FALSE,21,1,1.8,0.858148935,1,too expensive,news junkie
CUST_03709,working professional,38,tier 2,1.462795597,1.190238263,1,other device,low,premium,687.34,3,TRUE,47,0,1.9,0.869891526,1,too expensive,news junkie
CUST_03710,school student,12,tier 1,4.54079178,1.413868492,2,phone,high,standard,453.41,1,FALSE,55,0,2.3,0.908877039,0,none,family viewer
CUST_03711,retired individual,53,tier 2,3.621434284,1.599455672,3,other device,high,basic,216.09,11,TRUE,8,2,1,0.731058579,1,too expensive,family viewer
CUST_03712,working professional,35,tier 1,2.118724574,1.714075483,2,phone,medium,premium,774.76,5,FALSE,20,1,2,0.880797078,1,too expensive,casual viewer
CUST_03713,college student,18,tier 1,2.96656858,1.168887615,3,laptop,high,basic,248.86,2,TRUE,4,0,1.7,0.845534735,0,none,news junkie
CUST_03714,working professional,27,tier 1,1.056976674,0.791250342,1,tablet,low,basic,217.6,30,FALSE,34,0,2,0.880797078,1,no time to watch,binge watcher
CUST_03715,college student,23,tier 3,4.871891124,4.243133822,3,other device,low,standard,370.59,8,FALSE,7,2,2.2,0.900249511,1,too expensive,binge watcher
CUST_03716,retired individual,87,tier 3,2.469806057,1.833111339,1,other device,medium,premium,657.79,22,FALSE,28,0,1.2,0.768524783,1,too expensive,binge watcher
CUST_03717,college student,18,tier 3,3.342159615,2.755418088,1,phone,high,standard,356.38,24,FALSE,41,0,1.1,0.750260106,0,none,family viewer
CUST_03718,school student,14,tier 1,3.569631139,2.192154647,3,laptop,high,basic,204.73,35,TRUE,16,0,1,0.731058579,0,none,binge watcher
CUST_03719,retired individual,74,tier 2,2.728075182,1.270353172,1,phone,high,basic,200.07,2,FALSE,25,0,1.7,0.845534735,1,content not interesting,casual viewer
CUST_03720,working professional,34,tier 2,2.177535757,1.855251591,3,laptop,high,premium,703.8,1,FALSE,42,1,2.9,0.947846437,1,too expensive,family viewer
CUST_03721,school student,14,tier 2,2.996066908,1.127134712,1,other device,high,standard,370.98,26,TRUE,3,1,0.1,0.524979187,1,switched to competitor,news junkie
CUST_03722,college student,24,tier 3,2.973978096,1.860717563,3,other device,medium,basic,173.94,35,TRUE,31,1,1.9,0.869891526,1,too expensive,binge watcher
CUST_03723,working professional,44,tier 1,1.915721487,0.632918998,1,tablet,medium,basic,206.39,19,TRUE,44,0,1.1,0.750260106,1,no time to watch,sports enthusiast
CUST_03724,college student,23,tier 2,4.592860543,1.793953134,1,smart TV,medium,premium,706.78,21,TRUE,45,2,1.2,0.768524783,1,too expensive,news junkie
CUST_03725,college student,19,tier 2,3.672649864,1.724492305,2,other device,high,basic,167.79,20,FALSE,12,1,0.8,0.689974481,0,none,casual viewer
CUST_03726,college student,23,tier 1,1.47889183,0.886130262,2,laptop,high,standard,442.18,24,TRUE,0,0,0.5,0.622459331,1,no time to watch,sports enthusiast
CUST_03727,retired individual,71,tier 2,2.533822805,1.308345929,2,tablet,high,standard,395.05,8,FALSE,39,0,1.7,0.845534735,1,content not interesting,family viewer
CUST_03728,college student,22,tier 3,2.220741352,1.275528521,1,laptop,high,basic,196.38,1,TRUE,18,2,1.5,0.817574476,0,none,casual viewer
CUST_03729,school student,16,tier 2,7.50888114,5.405912202,1,phone,medium,premium,717,22,FALSE,54,1,1.4,0.802183889,1,too expensive,news junkie
CUST_03730,working professional,49,tier 2,1.424434792,1.07550761,2,tablet,high,basic,212.15,17,TRUE,17,1,0.8,0.689974481,1,no time to watch,sports enthusiast
CUST_03731,working professional,29,tier 1,1.82837219,1.224738203,1,tablet,high,premium,779.52,15,TRUE,56,1,0.8,0.689974481,1,too expensive,sports enthusiast
CUST_03732,college student,20,tier 3,3.194724818,1.140607915,3,other device,medium,premium,625.18,10,TRUE,39,0,1.7,0.845534735,1,too expensive,casual viewer
CUST_03733,college student,20,tier 1,4.837712376,3.156893964,3,phone,medium,premium,750.37,30,FALSE,29,1,1.8,0.858148935,1,too expensive,binge watcher
CUST_03734,college student,22,tier 1,2.516429951,1.186668389,2,phone,high,premium,759.53,35,TRUE,23,0,0.8,0.689974481,1,too expensive,binge watcher
CUST_03735,working professional,40,tier 2,1.820344126,1.360557829,2,phone,high,basic,199.67,3,TRUE,45,1,1.6,0.832018385,1,no time to watch,family viewer
CUST_03736,college student,20,tier 3,2.519270773,1.430438419,1,smart TV,low,standard,362.02,4,FALSE,18,0,2,0.880797078,0,none,news junkie
CUST_03737,college student,21,tier 1,4.537952559,3.483262422,3,other device,high,basic,219.64,9,FALSE,10,2,1.5,0.817574476,1,too expensive,sports enthusiast
CUST_03738,working professional,48,tier 2,2.14666561,1.472933292,2,laptop,high,basic,188.07,27,FALSE,50,0,1.7,0.845534735,1,switched to competitor,news junkie
CUST_03739,working professional,30,tier 3,1.817247902,1.182587444,1,laptop,medium,basic,150.9,26,TRUE,35,0,1.1,0.750260106,0,none,sports enthusiast
CUST_03740,school student,14,tier 3,3.897069986,1.926774582,3,other device,high,premium,628.11,1,FALSE,38,0,2.7,0.937026644,1,too expensive,family viewer
CUST_03741,working professional,38,tier 3,2.695799749,1.117422445,1,tablet,high,basic,223.92,7,FALSE,12,0,0.6,0.645656306,1,content not interesting,sports enthusiast
CUST_03742,working professional,35,tier 3,2.522197952,1.398250743,1,other device,high,standard,368.29,22,FALSE,27,0,0.9,0.710949503,1,switched to competitor,news junkie
CUST_03743,college student,20,tier 3,2.937317024,2.353746614,2,other device,high,basic,192.74,28,FALSE,32,2,2,0.880797078,1,switched to competitor,news junkie
CUST_03744,retired individual,70,tier 1,2.312239741,2.076710875,2,laptop,high,premium,789.74,9,FALSE,54,2,2,0.880797078,1,too expensive,sports enthusiast
CUST_03745,working professional,28,tier 2,3.086006724,2.5323799,2,smart TV,medium,standard,357.55,23,TRUE,56,0,1.3,0.785834983,1,technical issues,casual viewer
CUST_03746,working professional,37,tier 3,1.14120122,0.977021544,1,tablet,low,basic,175.05,16,TRUE,21,0,1.1,0.750260106,1,no time to watch,sports enthusiast
CUST_03747,retired individual,79,tier 3,3.286500145,1.81638356,1,laptop,high,premium,654.23,31,FALSE,23,0,0.7,0.668187772,1,too expensive,binge watcher
CUST_03748,college student,23,tier 1,4.994510174,4.288442642,3,tablet,high,standard,426.03,24,TRUE,34,0,1.4,0.802183889,1,too expensive,casual viewer
CUST_03749,retired individual,57,tier 2,3.627424981,1.500975811,3,tablet,medium,standard,396.1,15,TRUE,20,0,1.3,0.785834983,0,none,sports enthusiast
CUST_03750,college student,19,tier 3,4.783305049,1.751692263,2,tablet,high,basic,165.41,16,TRUE,5,0,0.3,0.574442517,1,switched to competitor,casual viewer
CUST_03751,college student,22,tier 3,4.403030139,1.935699491,1,phone,high,standard,380.32,26,FALSE,40,0,1.1,0.750260106,1,switched to competitor,family viewer
CUST_03752,college student,23,tier 3,0.586073592,0.374938041,2,laptop,low,premium,637.71,3,FALSE,57,0,3.2,0.960834277,1,too expensive,family viewer
CUST_03753,working professional,39,tier 3,2.00136075,1.318318265,2,smart TV,high,standard,332.8,33,TRUE,44,1,1.2,0.768524783,1,switched to competitor,news junkie
CUST_03754,college student,21,tier 1,0.134310316,0.05952553,2,phone,high,basic,206.48,27,TRUE,37,1,1.6,0.832018385,1,no time to watch,casual viewer
CUST_03755,college student,20,tier 3,3.078197194,1.068439224,1,other device,high,premium,606.22,12,FALSE,32,0,1.1,0.750260106,0,none,binge watcher
CUST_03756,college student,22,tier 1,3.605587109,2.650544319,2,tablet,high,basic,201.58,29,TRUE,43,1,1,0.731058579,1,switched to competitor,sports enthusiast
CUST_03757,college student,22,tier 1,2.340836988,0.94865097,3,tablet,low,basic,212.67,32,TRUE,52,0,2.3,0.908877039,0,none,sports enthusiast
CUST_03758,retired individual,89,tier 1,2.690541141,1.188241457,3,other device,high,basic,207.71,13,FALSE,36,1,2.1,0.890903179,1,too expensive,casual viewer
CUST_03759,school student,17,tier 1,2.927732531,1.508296362,2,phone,high,standard,457.62,3,TRUE,10,0,0.9,0.710949503,1,content not interesting,news junkie
CUST_03760,college student,23,tier 3,5.144237465,3.21327694,3,other device,high,basic,182.31,3,TRUE,57,1,1.8,0.858148935,1,too expensive,news junkie
CUST_03761,college student,23,tier 2,1.03003979,0.711688075,3,laptop,high,basic,187.21,5,TRUE,50,0,2,0.880797078,1,too expensive,family viewer
CUST_03762,retired individual,63,tier 2,3.001421546,1.532493877,3,laptop,high,standard,414.05,8,FALSE,17,0,1.5,0.817574476,1,too expensive,binge watcher
CUST_03763,working professional,43,tier 2,1.880954107,1.676697487,3,phone,low,basic,219.25,32,TRUE,2,0,1.6,0.832018385,1,too expensive,binge watcher
CUST_03764,college student,18,tier 2,6.909072022,5.241107,3,other device,high,standard,342.83,5,FALSE,28,0,1.9,0.869891526,0,none,casual viewer
CUST_03765,retired individual,78,tier 3,3.132070029,2.160181122,3,smart TV,high,standard,381.98,19,FALSE,28,0,1.5,0.817574476,1,too expensive,casual viewer
CUST_03766,retired individual,86,tier 3,4.156648316,3.530225149,3,other device,low,premium,677.87,18,FALSE,27,1,2.2,0.900249511,1,too expensive,sports enthusiast
CUST_03767,school student,12,tier 1,3.699835278,2.92338754,1,tablet,high,standard,447.25,15,TRUE,15,0,-0.1,0.475020813,1,switched to competitor,casual viewer
CUST_03768,school student,11,tier 2,6.839308239,5.421536302,1,tablet,medium,premium,689.5,32,FALSE,52,1,1.4,0.802183889,1,too expensive,sports enthusiast
CUST_03769,college student,19,tier 1,6.407292524,4.994575763,2,laptop,low,standard,438.49,27,FALSE,14,0,1.5,0.817574476,0,none,binge watcher
CUST_03770,retired individual,59,tier 3,3.323934643,1.718523985,3,tablet,high,premium,622.9,3,FALSE,16,1,1.9,0.869891526,1,too expensive,news junkie
CUST_03771,working professional,31,tier 1,2.956051773,1.772177209,1,phone,high,basic,235.95,34,TRUE,59,0,0.8,0.689974481,1,switched to competitor,news junkie
CUST_03772,college student,21,tier 3,3.096614813,2.61213124,3,other device,high,premium,634.69,25,FALSE,9,0,1.2,0.768524783,1,too expensive,casual viewer
CUST_03773,college student,23,tier 2,2.66537229,1.042399071,2,smart TV,high,premium,689.13,13,TRUE,49,0,1.2,0.768524783,1,too expensive,casual viewer
CUST_03774,retired individual,74,tier 3,2.956177695,2.367367277,2,other device,medium,standard,328.62,25,FALSE,46,1,2,0.880797078,1,technical issues,family viewer
CUST_03775,working professional,36,tier 1,2.572336413,0.842014986,2,tablet,high,premium,747.72,18,TRUE,53,0,1.2,0.768524783,1,too expensive,binge watcher
CUST_03776,retired individual,81,tier 3,1.953651818,0.963957903,1,smart TV,low,standard,356,23,TRUE,18,2,1.4,0.802183889,1,no time to watch,binge watcher
CUST_03777,college student,21,tier 3,2.677976389,1.807450333,3,tablet,low,standard,351.29,28,FALSE,15,0,2.1,0.890903179,1,too expensive,sports enthusiast
CUST_03778,college student,20,tier 2,5.807281705,4.240324377,2,tablet,low,basic,159.76,4,TRUE,20,0,1.7,0.845534735,0,none,news junkie
CUST_03779,college student,20,tier 3,2.471603822,1.781757562,3,phone,high,premium,657.98,2,FALSE,24,1,2.5,0.92414182,1,too expensive,sports enthusiast
CUST_03780,college student,24,tier 2,3.474798729,2.576243411,2,laptop,medium,basic,172.94,33,TRUE,51,0,1.3,0.785834983,1,technical issues,binge watcher
CUST_03781,college student,24,tier 2,5.358227286,4.361535747,2,other device,high,basic,210.55,16,FALSE,28,1,1.1,0.750260106,1,switched to competitor,binge watcher
CUST_03782,retired individual,50,tier 2,1.977203815,1.255599736,3,laptop,low,basic,229.27,10,FALSE,11,0,2.1,0.890903179,1,too expensive,family viewer
CUST_03783,college student,18,tier 1,3.304307329,2.719759212,2,other device,medium,basic,222.24,28,TRUE,36,0,1.3,0.785834983,0,none,binge watcher
CUST_03784,college student,22,tier 1,4.54320168,2.245534177,3,smart TV,low,basic,226.37,31,TRUE,27,0,1.7,0.845534735,1,too expensive,family viewer
CUST_03785,school student,12,tier 2,3.437299647,2.948679776,1,laptop,high,basic,218.99,19,FALSE,55,0,1.1,0.750260106,1,switched to competitor,sports enthusiast
CUST_03786,working professional,31,tier 2,0.544263987,0.164524459,2,tablet,high,standard,441.62,2,FALSE,49,1,2.9,0.947846437,1,no time to watch,family viewer
CUST_03787,college student,24,tier 1,2.259446936,2.011837478,3,other device,high,basic,228.37,4,FALSE,55,1,2.5,0.92414182,0,none,binge watcher
CUST_03788,college student,18,tier 1,2.704138841,2.210636136,1,other device,low,premium,778.09,10,FALSE,29,1,1.6,0.832018385,1,too expensive,family viewer
CUST_03789,school student,11,tier 2,1.812918327,1.218916443,2,other device,medium,premium,725.47,7,FALSE,43,0,2,0.880797078,1,too expensive,family viewer
CUST_03790,college student,23,tier 3,3.940970895,2.243619909,2,tablet,low,standard,344.37,23,TRUE,51,1,1.7,0.845534735,1,technical issues,news junkie
CUST_03791,working professional,43,tier 1,3.57467772,1.459355899,3,smart TV,low,basic,232.49,23,TRUE,28,1,1.7,0.845534735,1,too expensive,family viewer
CUST_03792,college student,19,tier 2,3.167900986,2.469827328,3,smart TV,medium,basic,180.44,26,TRUE,24,0,1.3,0.785834983,1,too expensive,binge watcher
