customer_id,churn_prob,churn_pred,churn_reason,user_type,plan,net_quality,monthly_fee,lifestyle
CUST_04571,0.8229315,1,technical issues,college student,standard,low,397.46,binge watcher
CUST_04572,0.785576294,1,too expensive,retired individual,standard,low,410.82,casual viewer
CUST_04573,0.884369269,1,too expensive,working professional,basic,medium,210.83,casual viewer
CUST_04576,0.942983141,1,too expensive,college student,standard,low,471.75,family viewer
CUST_04577,0.889274763,1,too expensive,college student,basic,medium,197.18,family viewer
CUST_04578,0.790923259,1,no time to watch,working professional,basic,low,227.64,sports enthusiast
CUST_04579,0.830284503,1,too expensive,retired individual,standard,medium,363.89,family viewer
CUST_04580,0.858997579,1,too expensive,college student,standard,high,428.37,sports enthusiast
CUST_04581,0.900569449,1,too expensive,college student,premium,high,768.87,sports enthusiast
CUST_04582,0.730463352,1,too expensive,retired individual,basic,high,222.15,sports enthusiast
CUST_04583,0.77623593,1,switched to competitor,working professional,standard,high,462.61,sports enthusiast
CUST_04584,0.768846897,1,none,retired individual,basic,high,238.97,family viewer
CUST_04585,0.899136126,1,too expensive,school student,premium,low,612.28,sports enthusiast
CUST_04586,0.803327635,1,no time to watch,college student,basic,high,170.72,sports enthusiast
CUST_04588,0.76139942,1,content not interesting,college student,basic,high,166.61,sports enthusiast
CUST_04589,0.879348373,1,too expensive,college student,standard,high,363.86,family viewer
CUST_04590,0.886920724,1,too expensive,working professional,basic,high,226.32,binge watcher
CUST_04591,0.705794843,1,switched to competitor,school student,standard,high,403.46,family viewer
CUST_04592,0.800384387,1,switched to competitor,working professional,standard,high,362.32,news junkie
CUST_04595,0.774401,1,too expensive,school student,basic,medium,181.09,casual viewer
CUST_04596,0.807468664,1,none,college student,basic,medium,217.11,casual viewer
CUST_04597,0.740134501,1,too expensive,college student,premium,high,607.48,news junkie
CUST_04598,0.83558692,1,none,retired individual,basic,high,197.54,news junkie
CUST_04600,0.773952738,1,no time to watch,college student,standard,medium,378.15,sports enthusiast
CUST_04603,0.802943973,1,too expensive,college student,standard,high,436.06,binge watcher
CUST_04604,0.81068954,1,too expensive,retired individual,premium,low,783.93,sports enthusiast
CUST_04605,0.793316519,1,technical issues,college student,standard,medium,386.89,family viewer
CUST_04606,0.728584795,1,technical issues,college student,standard,medium,464.05,binge watcher
CUST_04607,0.76046616,1,switched to competitor,college student,standard,high,471.5,casual viewer
CUST_04608,0.740527246,1,too expensive,working professional,premium,high,701.05,binge watcher
CUST_04609,0.87022701,1,too expensive,retired individual,premium,high,720.25,sports enthusiast
CUST_04610,0.812483334,1,too expensive,college student,premium,high,756.41,news junkie
CUST_04611,0.789001848,1,switched to competitor,college student,standard,high,363.49,news junkie
CUST_04612,0.747882143,1,too expensive,retired individual,premium,high,606.15,news junkie
CUST_04613,0.922860556,1,too expensive,working professional,premium,low,755.53,family viewer
CUST_04614,0.712784529,1,switched to competitor,school student,basic,high,251.38,binge watcher
CUST_04615,0.797630025,1,too expensive,college student,premium,high,652.48,family viewer
CUST_04616,0.734675573,1,too expensive,college student,premium,high,771.74,sports enthusiast
CUST_04617,0.717564257,1,none,college student,premium,low,678.38,binge watcher
CUST_04618,0.73171312,1,none,working professional,standard,medium,410.01,binge watcher
CUST_04619,0.811600877,1,too expensive,college student,premium,high,616,casual viewer
CUST_04620,0.874346099,1,none,working professional,standard,medium,411.63,family viewer
CUST_04621,0.793795565,1,no time to watch,school student,basic,medium,207.54,news junkie
CUST_04622,0.934104684,1,too expensive,working professional,premium,medium,684.41,news junkie
CUST_04623,0.723879822,1,none,college student,standard,medium,390.23,news junkie
CUST_04624,0.720317381,1,too expensive,working professional,standard,high,413.52,news junkie
CUST_04625,0.825465207,1,too expensive,working professional,premium,medium,656,family viewer
CUST_04626,0.858376385,1,too expensive,retired individual,premium,medium,792.82,family viewer
CUST_04627,0.734235509,1,switched to competitor,college student,standard,high,436.27,sports enthusiast
CUST_04628,0.752141152,1,none,college student,basic,high,167.27,news junkie
CUST_04630,0.88548452,1,none,retired individual,basic,high,148.37,sports enthusiast
CUST_04632,0.829188005,1,no time to watch,college student,basic,high,205.9,binge watcher
CUST_04633,0.725062153,1,technical issues,retired individual,basic,medium,184.66,casual viewer
CUST_04634,0.885204958,1,too expensive,working professional,basic,high,186.82,casual viewer
CUST_04636,0.932073374,1,too expensive,retired individual,standard,low,352.58,sports enthusiast
CUST_04637,0.815186976,1,no time to watch,working professional,standard,low,332.33,family viewer
CUST_04638,0.707176722,1,none,retired individual,standard,high,385.08,sports enthusiast
CUST_04639,0.933129858,1,too expensive,working professional,basic,low,204.26,news junkie
CUST_04640,0.852404767,1,none,college student,basic,high,201.07,casual viewer
CUST_04641,0.711791147,1,switched to competitor,working professional,standard,high,485.36,binge watcher
CUST_04642,0.760242394,1,content not interesting,college student,basic,high,221.25,binge watcher
CUST_04644,0.763011418,1,too expensive,working professional,basic,medium,219.8,family viewer
CUST_04645,0.826615258,1,no time to watch,school student,standard,low,414.14,news junkie
CUST_04646,0.836165819,1,content not interesting,retired individual,standard,high,443.02,family viewer
CUST_04647,0.8651556,1,too expensive,school student,basic,high,211.92,family viewer
CUST_04650,0.830460821,1,content not interesting,college student,premium,high,596.74,binge watcher
CUST_04652,0.808773357,1,no time to watch,college student,basic,high,234.52,binge watcher
CUST_04654,0.880841737,1,technical issues,college student,standard,medium,414.8,family viewer
CUST_04655,0.734675137,1,none,working professional,basic,high,220.08,news junkie
CUST_04656,0.848382171,1,too expensive,college student,standard,high,333.83,casual viewer
CUST_04657,0.921940742,1,too expensive,retired individual,standard,low,417.91,casual viewer
CUST_04658,0.825252303,1,none,college student,premium,low,749.78,sports enthusiast
CUST_04659,0.879980746,1,too expensive,retired individual,premium,low,660.55,binge watcher
CUST_04660,0.831194243,1,no time to watch,college student,standard,low,350.31,news junkie
CUST_04661,0.862912472,1,none,college student,premium,low,750.07,news junkie
CUST_04662,0.853068794,1,too expensive,college student,basic,low,222.22,sports enthusiast
CUST_04663,0.909563339,1,no time to watch,college student,standard,low,415.77,sports enthusiast
CUST_04664,0.763925037,1,too expensive,working professional,premium,medium,662.18,casual viewer
CUST_04665,0.885549939,1,too expensive,college student,premium,medium,715.43,binge watcher
CUST_04666,0.762069462,1,too expensive,retired individual,standard,high,334.75,sports enthusiast
CUST_04667,0.880965563,1,technical issues,college student,standard,medium,468.01,family viewer
CUST_04668,0.793734323,1,technical issues,college student,standard,medium,389.18,news junkie
CUST_04669,0.893492792,1,too expensive,working professional,premium,medium,717.18,sports enthusiast
CUST_04670,0.860565669,1,none,retired individual,basic,medium,177.21,binge watcher
CUST_04671,0.826497126,1,none,college student,basic,medium,192.33,casual viewer
CUST_04672,0.729323831,1,too expensive,college student,premium,high,672.31,news junkie
CUST_04673,0.856373484,1,content not interesting,college student,standard,high,490.8,news junkie
CUST_04674,0.720612198,1,none,working professional,premium,medium,745.87,news junkie
CUST_04675,0.86475483,1,none,school student,premium,medium,648.08,family viewer
CUST_04677,0.889851884,1,no time to watch,working professional,standard,low,384.46,news junkie
CUST_04678,0.915996978,1,too expensive,college student,premium,low,664.11,news junkie
CUST_04679,0.929419533,1,too expensive,working professional,standard,medium,424.16,family viewer
CUST_04680,0.736196896,1,switched to competitor,college student,basic,high,172.13,casual viewer
CUST_04681,0.909936291,1,too expensive,college student,premium,high,605.12,family viewer
CUST_04682,0.87113771,1,too expensive,retired individual,premium,high,701.42,casual viewer
CUST_04683,0.848387584,1,technical issues,school student,standard,low,417.49,casual viewer
CUST_04684,0.749674535,1,none,college student,premium,high,749.68,binge watcher
CUST_04685,0.852496366,1,technical issues,retired individual,standard,medium,408.58,binge watcher
CUST_04686,0.929256626,1,too expensive,college student,standard,low,403.61,news junkie
CUST_04688,0.943508533,1,too expensive,working professional,premium,low,664.99,casual viewer
CUST_04689,0.745289482,1,too expensive,working professional,basic,high,168.11,binge watcher
CUST_04691,0.84723876,1,too expensive,working professional,basic,high,190.48,news junkie
CUST_04692,0.85451035,1,too expensive,college student,premium,medium,663.58,family viewer
CUST_04694,0.831129984,1,switched to competitor,college student,standard,high,389.08,binge watcher
CUST_04695,0.816044214,1,none,college student,basic,medium,194.53,news junkie
CUST_04696,0.811921863,1,content not interesting,college student,standard,high,410.81,casual viewer
CUST_04697,0.729325205,1,switched to competitor,retired individual,basic,high,188.57,casual viewer
CUST_04699,0.812849523,1,switched to competitor,college student,standard,high,394.71,sports enthusiast
CUST_04700,0.852090397,1,no time to watch,working professional,standard,low,392.79,binge watcher
CUST_04701,0.905291986,1,too expensive,school student,premium,low,673.52,binge watcher
CUST_04702,0.872979874,1,no time to watch,working professional,basic,high,205.05,binge watcher
CUST_04703,0.866050427,1,too expensive,retired individual,standard,medium,356.27,casual viewer
CUST_04704,0.869913771,1,too expensive,college student,standard,high,423.39,binge watcher
CUST_04705,0.738349778,1,none,retired individual,basic,high,174.5,binge watcher
CUST_04706,0.90338423,1,technical issues,college student,basic,low,191.62,casual viewer
CUST_04707,0.775209101,1,none,school student,premium,medium,646.96,binge watcher
CUST_04708,0.896374879,1,too expensive,college student,standard,low,395.21,family viewer
CUST_04709,0.806114955,1,too expensive,retired individual,premium,medium,643.97,casual viewer
CUST_04710,0.810728626,1,switched to competitor,working professional,standard,high,355.05,family viewer
CUST_04711,0.779700109,1,technical issues,college student,basic,medium,194.64,casual viewer
CUST_04713,0.884064012,1,technical issues,retired individual,basic,low,170.02,sports enthusiast
CUST_04715,0.809384698,1,technical issues,working professional,basic,medium,229.42,family viewer
CUST_04716,0.943794314,1,technical issues,working professional,standard,low,343.22,family viewer
CUST_04717,0.933283773,1,too expensive,college student,premium,medium,624.49,news junkie
CUST_04718,0.765557506,1,too expensive,college student,premium,high,703.1,news junkie
CUST_04719,0.887936942,1,too expensive,college student,standard,low,367.21,sports enthusiast
CUST_04720,0.89078562,1,too expensive,college student,basic,high,137.41,binge watcher
CUST_04721,0.804142796,1,technical issues,college student,basic,medium,222.26,casual viewer
CUST_04722,0.825644108,1,no time to watch,retired individual,standard,low,425.99,family viewer
CUST_04724,0.793510896,1,no time to watch,working professional,basic,medium,185.73,sports enthusiast
CUST_04725,0.759864022,1,too expensive,college student,premium,high,622.14,sports enthusiast
CUST_04726,0.878879007,1,too expensive,school student,standard,medium,378.35,binge watcher
CUST_04728,0.9007746,1,too expensive,working professional,standard,medium,427.92,casual viewer
CUST_04729,0.929871722,1,too expensive,working professional,standard,low,369.16,sports enthusiast
CUST_04730,0.922661141,1,too expensive,college student,premium,medium,751.98,casual viewer
CUST_04731,0.921800947,1,technical issues,college student,basic,low,247.66,casual viewer
CUST_04732,0.901895917,1,too expensive,working professional,basic,high,212.31,family viewer
CUST_04733,0.810892771,1,too expensive,working professional,premium,low,639.58,casual viewer
CUST_04734,0.884550762,1,none,retired individual,basic,high,198.14,news junkie
CUST_04735,0.903740458,1,too expensive,college student,premium,medium,699.86,binge watcher
CUST_04736,0.86732388,1,too expensive,working professional,premium,medium,749.47,sports enthusiast
CUST_04737,0.75584389,1,too expensive,working professional,premium,high,773.5,binge watcher
CUST_04738,0.832714646,1,none,college student,premium,high,752.2,news junkie
CUST_04739,0.810685516,1,too expensive,school student,premium,low,671.52,binge watcher
CUST_04740,0.892764985,1,too expensive,working professional,premium,medium,750.77,sports enthusiast
CUST_04741,0.750538744,1,technical issues,college student,standard,low,383.41,family viewer
CUST_04742,0.848893435,1,too expensive,college student,premium,medium,783.23,sports enthusiast
CUST_04743,0.746448671,1,technical issues,working professional,standard,medium,432.79,casual viewer
CUST_04744,0.877235211,1,too expensive,retired individual,premium,high,707.59,sports enthusiast
CUST_04745,0.835707821,1,none,working professional,basic,high,154.4,binge watcher
CUST_04746,0.861834022,1,technical issues,college student,standard,medium,375.25,casual viewer
CUST_04747,0.846239156,1,too expensive,retired individual,premium,low,761.99,news junkie
CUST_04748,0.745382746,1,technical issues,college student,basic,medium,219.79,news junkie
CUST_04749,0.860134921,1,too expensive,college student,premium,medium,609.68,binge watcher
CUST_04750,0.773904631,1,none,school student,basic,high,186.96,family viewer
CUST_04751,0.75110189,1,too expensive,college student,premium,medium,758.33,sports enthusiast
CUST_04752,0.84316987,1,too expensive,working professional,premium,medium,767.58,sports enthusiast
CUST_04753,0.822316399,1,content not interesting,retired individual,basic,high,225.15,binge watcher
CUST_04756,0.850489669,1,technical issues,school student,premium,low,599.48,sports enthusiast
CUST_04757,0.812594522,1,too expensive,college student,standard,high,379.48,casual viewer
CUST_04758,0.708701757,1,too expensive,college student,premium,high,759.28,family viewer
CUST_04759,0.721015748,1,no time to watch,working professional,standard,medium,418.78,family viewer
CUST_04763,0.78393177,1,too expensive,working professional,premium,high,718.83,sports enthusiast
CUST_04764,0.868422825,1,too expensive,school student,premium,low,621.11,casual viewer
CUST_04765,0.888825774,1,too expensive,college student,standard,high,362.35,casual viewer
CUST_04767,0.762627714,1,too expensive,retired individual,premium,high,620.49,sports enthusiast
CUST_04768,0.806806507,1,too expensive,working professional,premium,medium,652.59,casual viewer
CUST_04770,0.902434683,1,too expensive,retired individual,standard,high,379.09,casual viewer
CUST_04771,0.873375337,1,technical issues,retired individual,basic,low,184.98,news junkie
CUST_04772,0.82585093,1,content not interesting,college student,basic,high,174.01,family viewer
CUST_04773,0.896571025,1,too expensive,retired individual,premium,high,704.62,news junkie
CUST_04774,0.881313745,1,too expensive,college student,basic,low,207.51,sports enthusiast
CUST_04775,0.73506597,1,no time to watch,college student,basic,high,191.13,family viewer
CUST_04776,0.806311002,1,too expensive,college student,standard,high,355.25,news junkie
CUST_04777,0.802996382,1,technical issues,retired individual,basic,low,143.59,casual viewer
CUST_04778,0.874184309,1,content not interesting,retired individual,standard,high,393.68,casual viewer
CUST_04779,0.848723884,1,none,working professional,basic,high,147.74,family viewer
CUST_04780,0.844217423,1,no time to watch,working professional,standard,low,451.89,family viewer
CUST_04782,0.842041138,1,too expensive,retired individual,standard,high,334.32,news junkie
CUST_04783,0.712550389,1,too expensive,college student,basic,high,217.26,family viewer
CUST_04785,0.789803904,1,none,retired individual,basic,high,179.01,sports enthusiast
CUST_04786,0.757517651,1,technical issues,working professional,standard,low,432.01,binge watcher
CUST_04787,0.731004783,1,content not interesting,school student,basic,high,212.83,binge watcher
CUST_04788,0.915573562,1,too expensive,school student,premium,medium,621.16,casual viewer
CUST_04789,0.845309482,1,too expensive,retired individual,premium,high,805.54,binge watcher
CUST_04790,0.760425014,1,too expensive,working professional,standard,high,418.84,binge watcher
CUST_04791,0.803091822,1,no time to watch,college student,standard,high,424.99,sports enthusiast
CUST_04792,0.737683696,1,switched to competitor,working professional,basic,high,176.94,sports enthusiast
CUST_04795,0.742927519,1,none,college student,basic,medium,244.89,binge watcher
CUST_04796,0.879628184,1,too expensive,college student,premium,high,600.65,sports enthusiast
CUST_04799,0.846454487,1,content not interesting,college student,basic,high,197.85,news junkie
CUST_04800,0.784999905,1,no time to watch,retired individual,standard,high,393.32,news junkie
CUST_04802,0.926142829,1,too expensive,working professional,basic,low,231.61,casual viewer
CUST_04803,0.837577664,1,too expensive,college student,premium,medium,680.69,casual viewer
CUST_04805,0.701996508,1,none,working professional,basic,high,190.5,news junkie
CUST_04806,0.788446521,1,too expensive,working professional,premium,high,658.39,sports enthusiast
CUST_04807,0.811259005,1,technical issues,school student,basic,low,203.94,family viewer
CUST_04809,0.738038673,1,none,school student,standard,medium,459.07,binge watcher
CUST_04810,0.890798155,1,none,working professional,standard,medium,375.11,news junkie
CUST_04811,0.8169736,1,none,working professional,basic,high,189.69,sports enthusiast
CUST_04812,0.912778822,1,none,college student,premium,high,624.28,sports enthusiast
CUST_04813,0.913430405,1,too expensive,retired individual,premium,low,613.24,family viewer
CUST_04815,0.834624499,1,content not interesting,retired individual,basic,high,167.9,casual viewer
CUST_04816,0.709105718,1,too expensive,working professional,premium,high,687.87,binge watcher
CUST_04817,0.811110339,1,technical issues,college student,basic,medium,233.2,binge watcher
CUST_04818,0.918862145,1,too expensive,school student,standard,low,342.75,news junkie
CUST_04819,0.749743513,1,switched to competitor,college student,standard,high,367.24,family viewer
CUST_04820,0.850342359,1,technical issues,retired individual,basic,medium,211.33,binge watcher
CUST_04823,0.859702058,1,too expensive,college student,basic,low,211.41,binge watcher
CUST_04825,0.87025683,1,technical issues,retired individual,basic,low,200.25,sports enthusiast
CUST_04826,0.920455027,1,too expensive,college student,standard,high,373.19,binge watcher
CUST_04827,0.896768637,1,too expensive,college student,premium,medium,706.5,casual viewer
CUST_04828,0.850793693,1,none,working professional,standard,high,425.85,news junkie
CUST_04829,0.81256952,1,technical issues,college student,standard,low,472.11,sports enthusiast
CUST_04830,0.809624292,1,none,college student,premium,high,658.34,binge watcher
CUST_04831,0.799897491,1,none,retired individual,standard,high,444.35,sports enthusiast
CUST_04832,0.897666434,1,too expensive,working professional,premium,low,679.43,casual viewer
CUST_04834,0.801091215,1,too expensive,college student,premium,high,757.02,sports enthusiast
CUST_04835,0.859445478,1,none,college student,basic,low,193.57,sports enthusiast
CUST_04836,0.759445427,1,no time to watch,working professional,basic,high,189.74,casual viewer
CUST_04837,0.805496136,1,none,college student,premium,medium,632.82,sports enthusiast
CUST_04839,0.839779497,1,no time to watch,working professional,standard,medium,464.93,binge watcher
CUST_04840,0.745352048,1,switched to competitor,college student,standard,high,390.13,sports enthusiast
CUST_04841,0.749393045,1,switched to competitor,retired individual,standard,high,435.31,family viewer
CUST_04842,0.856341543,1,technical issues,college student,basic,medium,191.05,sports enthusiast
CUST_04843,0.75945266,1,too expensive,retired individual,premium,medium,758.83,casual viewer
CUST_04844,0.818658493,1,too expensive,working professional,premium,medium,777.21,casual viewer
CUST_04845,0.838029209,1,no time to watch,college student,standard,high,356.35,casual viewer
CUST_04846,0.938810342,1,too expensive,school student,basic,high,210.63,family viewer
CUST_04847,0.807236873,1,too expensive,college student,premium,high,703.8,casual viewer
CUST_04848,0.800046575,1,technical issues,school student,standard,medium,382.22,casual viewer
CUST_04850,0.937838775,1,too expensive,college student,basic,low,172.89,news junkie
CUST_04851,0.724243202,1,technical issues,college student,basic,low,159.67,casual viewer
CUST_04852,0.879898868,1,too expensive,college student,premium,high,756.66,news junkie
CUST_04853,0.91196027,1,too expensive,college student,premium,high,747.45,casual viewer
CUST_04854,0.899693442,1,too expensive,college student,premium,medium,664.62,casual viewer
CUST_04855,0.882882458,1,too expensive,college student,premium,medium,701.82,casual viewer
CUST_04856,0.767396426,1,too expensive,college student,standard,high,390.2,sports enthusiast
CUST_04857,0.800832444,1,too expensive,college student,premium,medium,634.7,sports enthusiast
CUST_04858,0.777861303,1,technical issues,retired individual,basic,medium,200.53,sports enthusiast
CUST_04859,0.714271631,1,technical issues,college student,standard,medium,448.56,news junkie
CUST_04860,0.781770059,1,none,college student,premium,high,691.41,family viewer
CUST_04861,0.891967975,1,too expensive,school student,basic,low,166.25,news junkie
CUST_04862,0.714065066,1,no time to watch,college student,basic,high,176.64,binge watcher
CUST_04863,0.922251796,1,technical issues,college student,standard,low,441.12,casual viewer
CUST_04864,0.759343833,1,switched to competitor,school student,standard,high,413.09,news junkie
CUST_04865,0.893392199,1,none,school student,basic,high,222.12,sports enthusiast
CUST_04866,0.89805766,1,no time to watch,working professional,standard,low,413.21,sports enthusiast
CUST_04867,0.849983948,1,too expensive,working professional,standard,high,347.55,news junkie
CUST_04868,0.806341952,1,too expensive,college student,basic,high,135.44,news junkie
CUST_04869,0.894409292,1,too expensive,college student,premium,medium,768.55,sports enthusiast
CUST_04870,0.812619522,1,too expensive,retired individual,premium,low,724.92,sports enthusiast
CUST_04872,0.854986333,1,too expensive,retired individual,standard,low,443.55,news junkie
CUST_04873,0.774626074,1,technical issues,school student,standard,medium,379.93,news junkie
CUST_04874,0.879035071,1,too expensive,college student,premium,medium,651.09,family viewer
CUST_04876,0.905255011,1,too expensive,working professional,basic,medium,211.41,sports enthusiast
CUST_04877,0.937642715,1,too expensive,working professional,basic,medium,172.27,family viewer
CUST_04878,0.864709045,1,none,retired individual,premium,low,657.44,casual viewer
CUST_04879,0.826176824,1,technical issues,working professional,basic,medium,201.07,news junkie
CUST_04880,0.716805811,1,no time to watch,working professional,standard,high,380.31,family viewer
CUST_04881,0.828154381,1,too expensive,working professional,standard,medium,353.39,binge watcher
CUST_04882,0.871484823,1,too expensive,school student,premium,medium,816.02,sports enthusiast
CUST_04883,0.758272588,1,none,school student,standard,high,377.34,sports enthusiast
CUST_04884,0.713446716,1,too expensive,retired individual,standard,medium,380.63,binge watcher
CUST_04885,0.741221829,1,too expensive,college student,premium,high,735.35,family viewer
CUST_04887,0.831540901,1,no time to watch,working professional,standard,low,472.97,news junkie
CUST_04888,0.863162805,1,too expensive,college student,standard,medium,463.95,family viewer
CUST_04889,0.832909016,1,too expensive,college student,premium,medium,672.46,news junkie
CUST_04891,0.941105844,1,too expensive,working professional,standard,medium,472.27,casual viewer
CUST_04893,0.858094151,1,too expensive,working professional,basic,medium,154.14,casual viewer
CUST_04894,0.811772703,1,none,retired individual,premium,high,711.69,sports enthusiast
CUST_04895,0.803769577,1,none,college student,basic,medium,201.3,casual viewer
CUST_04896,0.869995034,1,too expensive,college student,basic,medium,255.75,casual viewer
CUST_04897,0.900704236,1,none,working professional,basic,medium,200.02,sports enthusiast
CUST_04899,0.761955577,1,switched to competitor,retired individual,standard,high,417.02,casual viewer
CUST_04901,0.89893208,1,no time to watch,retired individual,standard,high,352.78,sports enthusiast
CUST_04902,0.850024402,1,too expensive,college student,standard,high,410.05,family viewer
CUST_04904,0.792897881,1,technical issues,college student,standard,medium,421.82,casual viewer
CUST_04905,0.869649529,1,content not interesting,working professional,standard,high,327.36,binge watcher
CUST_04906,0.865916102,1,too expensive,college student,premium,medium,615.38,binge watcher
CUST_04907,0.801022551,1,none,college student,standard,medium,409.28,casual viewer
CUST_04908,0.722089803,1,technical issues,retired individual,standard,low,430.16,casual viewer
CUST_04910,0.708200249,1,none,school student,basic,high,172.82,news junkie
CUST_04911,0.825190014,1,no time to watch,working professional,standard,high,368.18,binge watcher
CUST_04912,0.75389498,1,none,college student,standard,medium,410.58,binge watcher
CUST_04913,0.835648522,1,too expensive,working professional,premium,low,684.96,sports enthusiast
CUST_04914,0.763688168,1,too expensive,college student,premium,high,695.7,casual viewer
CUST_04916,0.893594082,1,too expensive,college student,premium,low,620.79,family viewer
CUST_04918,0.83148208,1,too expensive,college student,premium,low,694.91,family viewer
CUST_04919,0.779262552,1,technical issues,college student,basic,medium,169.69,news junkie
CUST_04920,0.876813399,1,technical issues,college student,basic,medium,155.09,sports enthusiast
CUST_04921,0.89328986,1,too expensive,retired individual,premium,low,768.84,news junkie
CUST_04922,0.86148247,1,too expensive,college student,premium,high,624.05,casual viewer
CUST_04923,0.920175935,1,technical issues,college student,standard,low,399.93,casual viewer
CUST_04924,0.803872945,1,no time to watch,working professional,basic,high,227.84,family viewer
CUST_04925,0.889769935,1,too expensive,retired individual,premium,medium,700.25,casual viewer
CUST_04926,0.833200822,1,technical issues,college student,standard,low,404.77,news junkie
CUST_04927,0.827632457,1,too expensive,college student,premium,medium,775.46,casual viewer
CUST_04929,0.811367374,1,content not interesting,retired individual,basic,high,186.74,family viewer
CUST_04930,0.934819279,1,too expensive,retired individual,premium,low,644.77,casual viewer
CUST_04931,0.717880275,1,switched to competitor,school student,standard,high,380.17,family viewer
CUST_04932,0.799148908,1,technical issues,working professional,standard,medium,343.28,family viewer
CUST_04934,0.859851124,1,too expensive,retired individual,standard,medium,321.5,binge watcher
CUST_04936,0.777125671,1,too expensive,college student,premium,low,792.34,news junkie
CUST_04937,0.880220064,1,too expensive,school student,premium,medium,715.38,casual viewer
CUST_04939,0.84432708,1,too expensive,college student,premium,low,773.2,casual viewer
CUST_04941,0.911632562,1,too expensive,college student,premium,medium,706.21,sports enthusiast
CUST_04942,0.747506244,1,none,school student,standard,high,448.49,sports enthusiast
CUST_04945,0.879084456,1,too expensive,working professional,premium,high,601.36,family viewer
CUST_04946,0.789087188,1,none,working professional,premium,high,625.95,casual viewer
CUST_04947,0.821154248,1,technical issues,working professional,basic,medium,229.86,news junkie
CUST_04948,0.71789258,1,too expensive,college student,premium,high,805.79,sports enthusiast
CUST_04949,0.835984091,1,too expensive,working professional,basic,high,217.92,binge watcher
CUST_04950,0.835423334,1,too expensive,college student,standard,medium,416.8,news junkie
CUST_04952,0.752993157,1,too expensive,college student,premium,low,738.98,binge watcher
CUST_04953,0.879114664,1,switched to competitor,working professional,standard,high,439.46,casual viewer
CUST_04954,0.777663538,1,technical issues,working professional,standard,medium,438.83,casual viewer
CUST_04955,0.827778538,1,no time to watch,working professional,standard,medium,367.38,casual viewer
CUST_04957,0.828943272,1,none,college student,standard,high,410.7,binge watcher
CUST_04958,0.743582665,1,too expensive,retired individual,premium,high,751.85,news junkie
CUST_04959,0.828593305,1,technical issues,college student,standard,low,342.48,news junkie
CUST_04960,0.880296461,1,none,working professional,premium,high,793.86,family viewer
CUST_04962,0.759063131,1,switched to competitor,college student,standard,high,441.25,sports enthusiast
CUST_04963,0.791942438,1,too expensive,retired individual,standard,high,406.31,binge watcher
CUST_04964,0.751206364,1,none,retired individual,standard,high,444.15,binge watcher
CUST_04965,0.878044832,1,none,working professional,standard,high,445.96,casual viewer
CUST_04966,0.805009611,1,technical issues,retired individual,basic,low,197.71,sports enthusiast
CUST_04967,0.750350597,1,switched to competitor,college student,standard,high,334.43,news junkie
CUST_04968,0.91636393,1,none,working professional,basic,medium,189.47,sports enthusiast
CUST_04969,0.805866296,1,switched to competitor,working professional,basic,high,206.15,casual viewer
CUST_04972,0.754808303,1,technical issues,college student,standard,medium,456,casual viewer
CUST_04973,0.868040417,1,too expensive,working professional,premium,high,711.6,binge watcher
CUST_04974,0.824873109,1,none,retired individual,standard,high,400.56,casual viewer
CUST_04975,0.865847558,1,too expensive,college student,premium,medium,649.18,binge watcher
CUST_04977,0.848616755,1,too expensive,working professional,premium,high,747.67,sports enthusiast
CUST_04978,0.762880131,1,too expensive,retired individual,premium,high,687.58,casual viewer
CUST_04980,0.825309498,1,too expensive,working professional,premium,high,633.5,family viewer
CUST_04981,0.78327258,1,technical issues,college student,basic,medium,189.36,news junkie
CUST_04982,0.7083619,1,none,retired individual,basic,medium,211.74,binge watcher
CUST_04983,0.897136525,1,too expensive,retired individual,basic,low,231.38,casual viewer
CUST_04984,0.708855408,1,too expensive,working professional,premium,medium,690.12,binge watcher
CUST_04985,0.857451295,1,too expensive,retired individual,premium,high,644,family viewer
CUST_04986,0.887048902,1,too expensive,college student,basic,high,226.24,news junkie
CUST_04987,0.863797354,1,too expensive,retired individual,standard,low,457.31,sports enthusiast
CUST_04988,0.876816163,1,too expensive,college student,standard,high,374.55,sports enthusiast
CUST_04989,0.791388165,1,none,school student,basic,high,192.67,sports enthusiast
CUST_04990,0.952648602,1,too expensive,working professional,premium,medium,757.47,sports enthusiast
CUST_04991,0.9219139,1,too expensive,college student,standard,high,428.56,news junkie
CUST_04992,0.930318472,1,too expensive,working professional,basic,low,219.73,sports enthusiast
CUST_04993,0.861061233,1,no time to watch,working professional,standard,low,376.26,casual viewer
CUST_04994,0.772145134,1,too expensive,retired individual,standard,high,475.74,casual viewer
CUST_04995,0.802641525,1,switched to competitor,college student,basic,high,194.14,casual viewer
CUST_04996,0.73768129,1,none,college student,basic,medium,248.81,news junkie
CUST_04997,0.835723822,1,no time to watch,retired individual,basic,high,164.17,casual viewer
CUST_04998,0.793916911,1,switched to competitor,working professional,basic,high,202.41,binge watcher
CUST_04999,0.949813289,1,too expensive,retired individual,basic,low,236.94,binge watcher
CUST_05000,0.847258388,1,technical issues,college student,standard,low,352.41,sports enthusiast
CUST_05001,0.878389737,1,too expensive,working professional,premium,medium,778.87,binge watcher
CUST_05003,0.849836246,1,none,working professional,premium,low,658.61,family viewer
